PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
7637,4003,9/19/2023 6:24,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,46,81,214,69020,2455,Andreabury,77,,
7638,4708,4/9/2023 19:28,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate #policy,"#election, #debate, #policy",Politics,504,24,14,9553,1337,Port Timothy,72,Male,-0.32
7639,2133,24-10-2023 22:57,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,114,185,146,25481,4900,Bennettview,26,Male,0.52
7640,3596,3/11/2023 10:03,Stay informed: New government policies are reshaping public discourse. #election #policy #debate,"#election, #policy, #debate",Politics,415,431,143,64642,598,Bradshire,26,Male,0.51
7641,4860,9/8/2023 10:31,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,766,384,24,58977,3995,Danielleview,21,,
7642,4597,28-08-2023 14:22,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,994,7,98,53477,3979,Welchborough,57,Female,0.72
7643,4032,10/11/2023 4:04,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,222,123,178,3764,1437,South Chad,14,,
7644,4418,10/29/2023 18:44,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,635,148,173,35964,1323,Claytonshire,44,Male,0.27
7645,4815,10/22/2023 23:55,Living my best life—enjoying every moment and embracing wellness. #health #travel,"#health, #travel",Lifestyle,948,97,262,89448,3313,Clarkehaven,20,,
7646,2851,7/22/2023 2:42,Attended an inspiring tech conference—innovations are on the horizon. #AI,#AI,Technology,502,215,289,13971,856,Lake Amandaville,48,Male,0.34
7647,4707,8/23/2023 17:13,Tech update: A breakthrough in AI is set to transform the industry. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,671,100,57,73201,1977,North Christinebury,49,,
7648,1278,9/25/2023 11:57,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,957,217,278,70295,3183,West Melanieport,27,Other,-0.12
7649,3526,7/7/2023 3:42,What a game! That last-minute goal was simply unforgettable. #olympics #basketball,"#olympics, #basketball",Sports,932,366,144,26029,4031,Willieland,46,Female,0.42
7650,1110,4/8/2023 17:22,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity,#celebrity,Entertainment,95,461,121,95740,2149,Brownland,33,Female,0.35
7651,4707,1/20/2023 11:30,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity,"#music, #celebrity",Entertainment,106,412,26,5830,1795,Port Jeremyfort,21,Male,-0.2
7652,4996,12/14/2023 4:53,Stay informed: New government policies are reshaping public discourse. #debate,#debate,Politics,631,413,65,96934,4458,Davidburgh,52,Male,-0.63
7653,3478,9/12/2023 17:51,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,612,258,100,89183,4038,Tamarashire,38,Female,-0.03
7654,1541,7/11/2023 5:03,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI,"#innovation, #AI",Technology,614,390,93,26459,4533,Lake Michaelport,34,,
7655,2138,3/10/2023 22:03,Stay informed: New government policies are reshaping public discourse. #policy,#policy,Politics,677,355,66,55514,1275,New Kimberlyhaven,25,Male,-0.49
7656,4161,8/7/2023 16:43,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,925,10,249,76103,2116,Markshire,37,Female,-0.35
7657,4283,8/8/2023 1:03,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,697,415,141,82634,144,New Jacob,27,Male,0.41
7658,4621,19-10-2023 19:04,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,31,58,266,92036,179,North Jennifer,57,Female,-0.01
7659,4666,10/3/2023 15:11,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,492,249,39,71045,3318,West Fernandoton,33,Other,-0.25
7660,4610,6/22/2023 16:18,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,65,139,214,95485,2003,Stanleyland,52,Male,0.8
7661,4800,4/13/2023 21:41,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,178,334,130,77581,2357,Katrinaport,59,Female,0.41
7662,1359,2/8/2023 17:29,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,778,37,0,82178,1036,East Keith,73,Male,-0.01
7663,4557,10/30/2023 3:31,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,442,121,8,81620,3160,Stewarthaven,26,Other,-0.16
7664,3419,8/8/2023 10:59,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,915,407,143,29334,3622,West Cindy,79,Male,0.64
7665,2238,11/2/2023 18:23,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,548,64,137,647,866,Port Vanessaville,59,Female,-0.65
7666,2756,11/13/2023 22:03,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,200,145,296,54384,2650,Port Shannonmouth,28,Male,0.33
7667,4086,19-07-2023 17:37,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,869,301,178,68536,2219,Smithchester,30,Female,-0.96
7668,1954,8/13/2023 20:34,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation,"#AI, #innovation",Technology,48,124,277,51517,1829,Port Nicholas,57,Male,-0.99
7669,3306,2/18/2023 7:48,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,786,311,143,9046,806,West Sarahfort,35,Male,0.86
7670,3825,3/5/2023 3:24,Stay informed: New government policies are reshaping public discourse. #debate #policy #election,"#debate, #policy, #election",Politics,950,190,189,82754,1217,Port Eric,38,Male,0.03
7671,4534,1/10/2023 15:09,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,679,262,269,53043,2644,Lake Anna,78,Female,-0.37
7672,3167,5/18/2023 19:20,Living my best life—enjoying every moment and embracing wellness. #travel #health #food,"#travel, #health, #food",Lifestyle,262,489,186,97346,3154,Dominguezbury,14,Male,0.59
7673,1975,1/21/2023 10:56,What a game! That last-minute goal was simply unforgettable. #football #olympics,"#football, #olympics",Sports,132,360,153,11120,455,Watsonborough,34,Male,0.97
7674,1912,12/8/2023 11:40,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel,#travel,Lifestyle,809,449,171,4417,1902,Jacquelinebury,50,Female,-0.93
7675,2151,1/30/2023 18:54,Celebrity update: The latest music release is topping the charts. #movies #celebrity,"#movies, #celebrity",Entertainment,343,295,246,623,2461,Lake Bridget,54,Female,-0.92
7676,1722,2/11/2023 16:15,Political update: Today's debate on election integrity was intense. #election #debate #policy,"#election, #debate, #policy",Politics,175,181,10,91722,3077,Melissashire,40,Female,0.71
7677,3570,8/5/2023 23:54,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,390,158,46,76574,4137,East Victoria,75,Male,0.11
7678,2711,12/27/2023 20:32,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,10,352,265,55176,212,East Amymouth,29,Female,0.77
7679,4716,26-06-2023 01:30,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,200,307,110,80295,2861,South Haley,71,Female,0.39
7680,1324,3/6/2023 4:41,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,944,477,278,8909,4696,East Jamesland,14,Female,-0.06
7681,4391,10/30/2023 4:56,Stay informed: New government policies are reshaping public discourse. #election #policy,"#election, #policy",Politics,925,286,291,15635,180,Ayalaview,62,Male,-0.68
7682,2529,11/23/2023 12:46,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,808,161,251,81934,3217,Lake Sarah,27,Other,-0.22
7683,2549,4/2/2023 9:26,Living my best life—enjoying every moment and embracing wellness. #food #health,"#food, #health",Lifestyle,2,262,75,50112,2750,Nguyenberg,30,Male,0.57
7684,2073,3/12/2023 13:37,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,213,216,174,49051,3105,East Michelleport,50,Male,-0.53
7685,2945,3/3/2023 23:19,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,807,399,108,89512,2367,East Michaelborough,20,,
7686,2607,1/14/2023 20:18,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball,"#football, #basketball",Sports,306,405,13,22364,3001,North Deborahtown,32,Other,-0.51
7687,3116,6/17/2023 22:49,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,979,483,180,79214,4932,Port Sarahtown,72,Female,-0.07
7688,1390,9/12/2023 16:57,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,543,180,271,89921,2462,Duarteton,38,Female,-0.83
7689,3430,7/15/2023 19:49,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food #health,"#travel, #food, #health",Lifestyle,559,90,42,61932,1983,North Karenshire,47,Male,-0.09
7690,1015,7/13/2023 0:25,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food #travel,"#health, #food, #travel",Lifestyle,326,16,101,79737,3555,South Rebecca,38,Female,0.23
7691,4510,12/23/2023 0:36,What a game! That last-minute goal was simply unforgettable. #olympics,#olympics,Sports,763,124,112,88366,2708,Port Charles,30,Male,0.13
7692,1845,5/4/2023 13:32,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,198,259,192,27576,3182,Gonzalezton,56,Other,-0.19
7693,1868,9/7/2023 14:22,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,915,444,8,52073,3029,Williamstad,19,Female,-0.26
7694,1567,6/15/2023 14:26,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy,"#election, #policy",Politics,600,377,148,53117,1396,Adamsmouth,47,Female,-0.45
7695,4688,6/9/2023 8:23,Tech update: A breakthrough in AI is set to transform the industry. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,108,354,223,15603,3850,North Dianatown,24,Male,0.53
7696,3179,6/30/2023 15:35,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,290,488,109,11606,2686,West Deanna,56,,
7697,3019,1/17/2023 22:16,Celebrity update: The latest music release is topping the charts. #celebrity #music,"#celebrity, #music",Entertainment,107,213,83,41094,94,North Julie,53,Female,-0.03
7698,4631,22-04-2023 20:20,Celebrity update: The latest music release is topping the charts. #movies #music,"#movies, #music",Entertainment,407,238,42,16269,396,West Brendabury,66,Female,-0.23
7699,4319,5/13/2023 1:16,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,551,179,65,18584,4859,Port Brandonhaven,13,Female,0.27
7700,3320,1/2/2023 13:57,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,972,418,108,80474,3843,South Eric,37,Female,0.12
7701,2646,7/7/2023 23:17,Living my best life—enjoying every moment and embracing wellness. #health #travel,"#health, #travel",Lifestyle,51,171,101,58823,4792,Nicholsshire,27,Female,0.33
7702,4909,12/18/2023 21:03,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,111,142,134,94457,2466,East Theresa,15,Female,-0.39
7703,4919,8/2/2023 7:15,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,294,316,85,49688,4503,East Rebecca,57,Male,0.58
7704,4420,14-01-2023 17:40,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,579,243,83,78373,2592,Ricehaven,57,Male,-0.37
7705,3531,4/12/2023 1:13,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,188,231,226,77807,109,New Larry,63,Female,-0.16
7706,3597,6/24/2023 23:08,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,843,171,259,14020,2395,North Laura,54,Male,-0.74
7707,1356,5/6/2023 6:48,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,720,276,19,96441,4376,Lake Johnberg,51,Male,0.71
7708,4823,4/21/2023 17:49,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,64,76,34,16975,2894,North Tamara,32,Male,0.29
7709,4389,4/1/2023 19:13,What a game! That last-minute goal was simply unforgettable. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,573,302,242,95914,3816,Callahantown,30,,
7710,2656,14-07-2023 19:15,Political update: Today's debate on election integrity was intense. #election,#election,Politics,464,330,269,62580,497,New Jordanmouth,51,Male,0.7
7711,4119,6/5/2023 12:40,What a game! That last-minute goal was simply unforgettable. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,257,48,222,82541,2465,North Crystalside,41,Female,0.41
7712,4081,6/9/2023 0:25,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,645,436,157,62729,4128,Barrerafurt,32,Other,-0.12
7713,3280,12/8/2023 0:04,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,633,247,284,67550,4699,West Jesuston,54,Female,0.98
7714,1035,3/21/2023 4:55,Celebrity update: The latest music release is topping the charts. #music #celebrity,"#music, #celebrity",Entertainment,330,282,35,79498,3085,West Barryfort,24,,
7715,3460,9/12/2023 1:23,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,500,286,297,3025,2374,Juliehaven,68,Male,-0.8
7716,4533,1/31/2023 10:18,What a game! That last-minute goal was simply unforgettable. #football #olympics,"#football, #olympics",Sports,682,427,28,68926,4976,New Crystalmouth,24,Male,0.47
7717,2027,6/2/2023 15:09,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,209,31,254,43201,4107,Danielfurt,65,Male,0.51
7718,3091,12/3/2023 2:53,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,807,499,141,19713,87,Nicholasmouth,20,Other,-0.88
7719,3615,6/30/2023 17:23,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,88,157,133,96206,1280,East Matthewview,70,Female,0.64
7720,4625,2/25/2023 6:46,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,678,17,143,61573,338,New Gary,36,Male,0.55
7721,4326,11/11/2023 21:04,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,27,380,296,64003,4847,New Melissaport,73,Female,0.86
7722,3787,11/11/2023 15:27,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,237,62,244,20061,2431,Shawnmouth,13,Male,-0.76
7723,1113,6/26/2023 2:06,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,335,127,253,68207,253,Mariachester,57,Female,0.2
7724,2772,12/12/2023 16:18,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,62,15,4,16716,1093,New Alexanderstad,21,Male,-0.56
7725,3444,4/30/2023 21:42,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,959,162,265,84672,1670,North Hannahstad,13,Male,-0.2
7726,2197,10/5/2023 14:40,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,766,445,238,34084,3009,North Kristinfurt,36,Male,-0.47
7727,2278,10/1/2023 22:49,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,907,250,249,3639,2493,Hillburgh,72,Male,-0.1
7728,1465,2/14/2023 16:40,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,552,136,290,33389,3886,West Brandonside,60,,
7729,4348,5/18/2023 22:17,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,499,317,30,62176,3173,West Todd,51,,
7730,2487,30-08-2023 22:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,540,294,119,76662,3781,Lake Brian,30,Male,-0.86
7731,1846,1/31/2023 17:50,What a game! That last-minute goal was simply unforgettable. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,790,178,78,85086,3307,Gardnermouth,64,Female,-0.02
7732,1501,6/19/2023 9:11,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,468,228,8,97658,3806,Rodriguezton,14,Male,-0.41
7733,1440,4/21/2023 3:15,Living my best life—enjoying every moment and embracing wellness. #health #travel #food,"#health, #travel, #food",Lifestyle,591,370,43,11491,4498,North Thomasland,48,Female,0.18
7734,3116,9/3/2023 12:05,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,50,393,221,82360,1187,South Stephanie,60,Male,-0.09
7735,4580,6/9/2023 23:06,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football,"#olympics, #football",Sports,111,179,143,45006,2611,Matthewfort,47,Male,-0.51
7736,1325,8/1/2023 3:56,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,872,395,119,77766,595,Port Toniburgh,54,Male,-0.79
7737,2765,2/19/2023 9:16,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball,"#olympics, #basketball",Sports,300,71,52,8350,4427,Elizabethmouth,50,Female,0.51
7738,1066,7/3/2023 21:23,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,89,317,64,49235,722,Erinmouth,38,Other,0.27
7739,1303,4/4/2023 23:58,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,228,386,175,21165,809,South Isabel,43,Male,-0.93
7740,1971,4/28/2023 18:53,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel,#travel,Lifestyle,149,82,69,54885,1394,Branchland,64,Male,0.98
7741,1483,12/4/2023 16:52,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,754,378,120,98631,569,Mullinsview,72,Male,0.28
7742,1928,3/5/2023 4:31,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,137,394,202,6803,4255,Crystalhaven,20,Male,-0.59
7743,4619,3/29/2023 16:15,Entertainment buzz: A star-studded event lit up the night. #celebrity,#celebrity,Entertainment,134,135,288,51854,3665,Danielburgh,73,,
7744,2440,2/16/2023 10:53,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,456,217,179,95476,4825,East Julieside,47,Male,0.76
7745,4230,2/3/2023 6:01,Living my best life—enjoying every moment and embracing wellness. #travel #health #food,"#travel, #health, #food",Lifestyle,600,108,80,73954,1651,Silvaside,46,,
7746,1148,4/29/2023 6:34,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,493,377,54,70066,3664,Bellport,22,Male,0.77
7747,4098,6/18/2023 16:24,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,526,406,178,37721,1872,Blackberg,52,Female,-0.94
7748,4034,4/8/2023 11:54,Sports update: The championship match had fans on the edge of their seats. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,332,118,97,75259,2074,West Anna,64,Male,0.89
7749,3631,4/12/2023 5:10,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,361,393,109,35036,1234,East Michelle,24,Male,-0.89
7750,3295,3/9/2023 3:15,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,173,17,152,30539,3823,Lake Scotttown,39,,
7751,2124,10/14/2023 10:23,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,601,331,124,94171,429,Scottmouth,31,Female,-0.31
7752,3749,4/4/2023 0:55,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,212,422,90,50560,2177,New Tylerfurt,69,Male,-0.92
7753,1095,6/30/2023 22:50,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,342,153,293,59569,1344,Jacksonfort,66,Male,0.86
7754,4455,6/28/2023 10:41,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,60,10,36,67229,665,Port Zacharyland,27,,
7755,1281,8/1/2023 15:44,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,875,137,4,94291,485,West Zachary,49,Male,0.71
7756,3369,4/29/2023 3:30,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food #health,"#travel, #food, #health",Lifestyle,731,386,149,92242,3199,East Michael,73,Other,-0.34
7757,4467,12/15/2023 1:12,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,60,61,171,16041,1597,Lake Nicholasberg,30,Female,0.48
7758,4349,14-11-2023 07:40,Attended an inspiring tech conference—innovations are on the horizon. #innovation,#innovation,Technology,818,70,261,78188,4940,Jonesview,56,Other,-0.49
7759,1528,5/4/2023 20:10,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food #health,"#travel, #food, #health",Lifestyle,677,60,26,24367,1184,Ellenville,33,Male,0.17
7760,3310,2/21/2023 6:10,Incredible performance today—truly a masterclass in sportsmanship. #basketball,#basketball,Sports,523,131,54,70413,501,New Gary,41,Female,0.6
7761,2642,1/29/2023 14:05,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball,"#football, #basketball",Sports,215,60,248,55690,4405,Lake Evanfurt,27,Male,0.13
7762,1579,1/2/2023 12:38,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics,"#basketball, #olympics",Sports,588,487,272,39976,2755,Michaelberg,76,Female,-0.39
7763,2663,17-10-2023 09:20,Entertainment buzz: A star-studded event lit up the night. #celebrity,#celebrity,Entertainment,743,391,258,74074,761,Perryfurt,26,Male,-0.53
7764,4364,3/1/2023 15:07,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,623,357,265,94731,3739,North Michaelmouth,49,Female,-0.65
7765,3341,5/1/2023 0:05,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,577,268,190,30607,2028,Tommyberg,66,Male,0.68
7766,2631,9/8/2023 5:24,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,693,11,62,78756,4010,Lake Kimberly,71,Female,0.22
7767,3442,8/11/2023 18:26,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,422,34,103,26157,3847,Heatherton,71,Female,0.02
7768,3560,9/10/2023 18:36,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies,"#celebrity, #movies",Entertainment,715,485,287,98414,2749,Whiteport,67,Female,-0.5
7769,3968,11/3/2023 6:39,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,422,437,258,96702,216,Lake Mark,55,Male,-0.13
7770,1809,3/3/2023 11:41,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel #health,"#food, #travel, #health",Lifestyle,370,50,160,84026,4638,Larsenville,64,Female,0.24
7771,4251,19-05-2023 00:17,Celebrity update: The latest music release is topping the charts. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,205,42,170,62568,2169,North Kimberlyfurt,51,,
7772,3967,7/7/2023 20:58,Entertainment buzz: A star-studded event lit up the night. #music #movies,"#music, #movies",Entertainment,285,227,108,63280,2596,Port Connieshire,31,Male,-0.28
7773,1692,8/13/2023 0:38,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,104,110,139,69165,1158,Wattsberg,68,,
7774,1234,6/13/2023 17:48,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,753,321,92,14684,1890,North Brian,48,Other,0.29
7775,1951,6/11/2023 7:22,Celebrity update: The latest music release is topping the charts. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,746,14,102,57878,2988,East Margaretshire,64,Other,0.21
7776,2854,18-01-2023 10:01,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,687,176,225,22732,2904,Jeremyport,56,Male,-0.4
7777,2360,11/27/2023 12:21,Stay informed: New government policies are reshaping public discourse. #election #policy,"#election, #policy",Politics,722,161,159,18773,3264,Moralesport,58,Female,-0.92
7778,2031,11/7/2023 1:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,542,38,194,3443,940,Port Melanieborough,52,Female,-0.63
7779,2466,12/11/2023 13:27,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,746,25,144,19050,1384,Mossville,65,Male,-0.68
7780,2964,10/4/2023 7:28,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,241,111,241,80700,3490,Davidview,69,Female,0.14
7781,1538,3/3/2023 3:37,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,490,452,131,21647,1769,Lake Michael,31,Female,-0.66
7782,1819,5/9/2023 12:16,Living my best life—enjoying every moment and embracing wellness. #travel #food,"#travel, #food",Lifestyle,664,431,92,97405,2910,South Eric,56,Female,-0.04
7783,2681,4/20/2023 15:05,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food,"#travel, #food",Lifestyle,707,472,272,53127,1020,South William,32,Male,0.23
7784,4162,10/5/2023 0:34,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,497,50,191,64191,3562,West Amy,56,Female,0.76
7785,4925,10/8/2023 17:37,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation,"#AI, #innovation",Technology,434,481,21,47631,116,East Christopherville,55,Male,-0.51
7786,1271,10/21/2023 23:30,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,780,366,193,41327,3895,Rogersborough,19,Male,-0.63
7787,4905,13-12-2023 20:45,Stay informed: New government policies are reshaping public discourse. #election #policy,"#election, #policy",Politics,483,387,169,47783,887,East Virginia,54,Female,-0.65
7788,2028,10/22/2023 11:45,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,446,97,10,56271,976,Lisaland,74,Male,-0.28
7789,4665,12/19/2023 7:24,Political update: Today's debate on election integrity was intense. #election,#election,Politics,383,410,180,10490,3655,Josephfort,14,Female,0.3
7790,2922,2/3/2023 9:52,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,509,374,231,11979,390,Lake Zachary,58,Male,0.34
7791,2242,6/23/2023 5:37,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,169,169,28,15035,3799,Nancyview,50,Female,-0.58
7792,2141,5/1/2023 5:19,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,949,55,19,53729,151,Lake Sabrinaside,13,,
7793,1592,9/16/2023 15:24,Political update: Today's debate on election integrity was intense. #election,#election,Politics,868,220,4,32674,3435,South Kathryn,59,Female,-0.1
7794,4023,5/24/2023 21:40,What a game! That last-minute goal was simply unforgettable. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,322,324,33,49766,1183,Lake Jacob,25,Female,-0.72
7795,2605,5/25/2023 20:04,Political update: Today's debate on election integrity was intense. #election #policy,"#election, #policy",Politics,847,145,139,83763,2439,Port Anna,72,Female,0.63
