PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
7690,1015,2023-07-13 00:25:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food #travel,"#health, #food, #travel",Lifestyle,326,16,101,79737,3555,South Rebecca,38,Female,0.23
7691,4510,2023-12-23 00:36:00,What a game! That last-minute goal was simply unforgettable. #olympics,#olympics,Sports,763,124,112,88366,2708,Port Charles,30,Male,0.13
7692,1845,2023-05-04 13:32:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,198,259,192,27576,3182,Gonzalezton,56,Other,-0.19
7693,1868,2023-09-07 14:22:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,915,444,8,52073,3029,Williamstad,19,Female,-0.26
7694,1567,2023-06-15 14:26:00,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy,"#election, #policy",Politics,600,377,148,53117,1396,Adamsmouth,47,Female,-0.45
7695,4688,2023-06-09 08:23:00,Tech update: A breakthrough in AI is set to transform the industry. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,108,354,223,15603,3850,North Dianatown,24,Male,0.53
7696,3179,2023-06-30 15:35:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,290,488,109,11606,2686,West Deanna,56,Female,0.01
7697,3019,2023-01-17 22:16:00,Celebrity update: The latest music release is topping the charts. #celebrity #music,"#celebrity, #music",Entertainment,107,213,83,41094,94,North Julie,53,Female,-0.03
7698,4631,2023-04-22 20:20:00,Celebrity update: The latest music release is topping the charts. #movies #music,"#movies, #music",Entertainment,407,238,42,16269,396,West Brendabury,66,Female,-0.23
7699,4319,2023-05-13 01:16:00,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,551,179,65,18584,4859,Port Brandonhaven,13,Female,0.27
7700,3320,2023-01-02 13:57:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,972,418,108,80474,3843,South Eric,37,Female,0.12
7701,2646,2023-07-07 23:17:00,Living my best life—enjoying every moment and embracing wellness. #health #travel,"#health, #travel",Lifestyle,51,171,101,58823,4792,Nicholsshire,27,Female,0.33
7702,4909,2023-12-18 21:03:00,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,111,142,134,94457,2466,East Theresa,15,Female,-0.39
7703,4919,2023-08-02 07:15:00,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,294,316,85,49688,4503,East Rebecca,57,Male,0.58
7704,4420,2023-01-14 17:40:00,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,579,243,83,78373,2592,Ricehaven,57,Male,-0.37
7705,3531,2023-04-12 01:13:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,188,231,226,77807,109,New Larry,63,Female,-0.16
7706,3597,2023-06-24 23:08:00,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,843,171,259,14020,2395,North Laura,54,Male,-0.74
7707,1356,2023-05-06 06:48:00,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,720,276,19,96441,4376,Lake Johnberg,51,Male,0.71
7708,4823,2023-04-21 17:49:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,64,76,34,16975,2894,North Tamara,32,Male,0.29
7709,4389,2023-04-01 19:13:00,What a game! That last-minute goal was simply unforgettable. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,573,302,242,95914,3816,Callahantown,30,Female,0.01
7710,2656,2023-07-14 19:15:00,Political update: Today's debate on election integrity was intense. #election,#election,Politics,464,330,269,62580,497,New Jordanmouth,51,Male,0.7
7711,4119,2023-06-05 12:40:00,What a game! That last-minute goal was simply unforgettable. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,257,48,222,82541,2465,North Crystalside,41,Female,0.41
7712,4081,2023-06-09 00:25:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,645,436,157,62729,4128,Barrerafurt,32,Other,-0.12
7713,3280,2023-12-08 00:04:00,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,633,247,284,67550,4699,West Jesuston,54,Female,0.98
7714,1035,2023-03-21 04:55:00,Celebrity update: The latest music release is topping the charts. #music #celebrity,"#music, #celebrity",Entertainment,330,282,35,79498,3085,West Barryfort,24,Female,0.01
7715,3460,2023-09-12 01:23:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,500,286,297,3025,2374,Juliehaven,68,Male,-0.8
7716,4533,2023-01-31 10:18:00,What a game! That last-minute goal was simply unforgettable. #football #olympics,"#football, #olympics",Sports,682,427,28,68926,4976,New Crystalmouth,24,Male,0.47
7717,2027,2023-06-02 15:09:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,209,31,254,43201,4107,Danielfurt,65,Male,0.51
7718,3091,2023-12-03 02:53:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,807,499,141,19713,87,Nicholasmouth,20,Other,-0.88
7719,3615,2023-06-30 17:23:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,88,157,133,96206,1280,East Matthewview,70,Female,0.64
7720,4625,2023-02-25 06:46:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,678,17,143,61573,338,New Gary,36,Male,0.55
7721,4326,2023-11-11 21:04:00,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,27,380,296,64003,4847,New Melissaport,73,Female,0.86
7722,3787,2023-11-11 15:27:00,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,237,62,244,20061,2431,Shawnmouth,13,Male,-0.76
7723,1113,2023-06-26 02:06:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,335,127,253,68207,253,Mariachester,57,Female,0.2
7724,2772,2023-12-12 16:18:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,62,15,4,16716,1093,New Alexanderstad,21,Male,-0.56
7725,3444,2023-04-30 21:42:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,959,162,265,84672,1670,North Hannahstad,13,Male,-0.2
7726,2197,2023-10-05 14:40:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,766,445,238,34084,3009,North Kristinfurt,36,Male,-0.47
7727,2278,2023-10-01 22:49:00,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,907,250,249,3639,2493,Hillburgh,72,Male,-0.1
7728,1465,2023-02-14 16:40:00,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,552,136,290,33389,3886,West Brandonside,60,Female,0.01
7729,4348,2023-05-18 22:17:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,499,317,30,62176,3173,West Todd,51,Female,0.01
7730,2487,2023-08-30 22:00:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,540,294,119,76662,3781,Lake Brian,30,Male,-0.86
7731,1846,2023-01-31 17:50:00,What a game! That last-minute goal was simply unforgettable. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,790,178,78,85086,3307,Gardnermouth,64,Female,-0.02
7732,1501,2023-06-19 09:11:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,468,228,8,97658,3806,Rodriguezton,14,Male,-0.41
7733,1440,2023-04-21 03:15:00,Living my best life—enjoying every moment and embracing wellness. #health #travel #food,"#health, #travel, #food",Lifestyle,591,370,43,11491,4498,North Thomasland,48,Female,0.18
7734,3116,2023-09-03 12:05:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,50,393,221,82360,1187,South Stephanie,60,Male,-0.09
7735,4580,2023-06-09 23:06:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football,"#olympics, #football",Sports,111,179,143,45006,2611,Matthewfort,47,Male,-0.51
7736,1325,2023-08-01 03:56:00,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,872,395,119,77766,595,Port Toniburgh,54,Male,-0.79
7737,2765,2023-02-19 09:16:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball,"#olympics, #basketball",Sports,300,71,52,8350,4427,Elizabethmouth,50,Female,0.51
7738,1066,2023-07-03 21:23:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,89,317,64,49235,722,Erinmouth,38,Other,0.27
7739,1303,2023-04-04 23:58:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,228,386,175,21165,809,South Isabel,43,Male,-0.93
7740,1971,2023-04-28 18:53:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel,#travel,Lifestyle,149,82,69,54885,1394,Branchland,64,Male,0.98
7741,1483,2023-12-04 16:52:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,754,378,120,98631,569,Mullinsview,72,Male,0.28
7742,1928,2023-03-05 04:31:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,137,394,202,6803,4255,Crystalhaven,20,Male,-0.59
7743,4619,2023-03-29 16:15:00,Entertainment buzz: A star-studded event lit up the night. #celebrity,#celebrity,Entertainment,134,135,288,51854,3665,Danielburgh,73,Female,0.01
7744,2440,2023-02-16 10:53:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,456,217,179,95476,4825,East Julieside,47,Male,0.76
7745,4230,2023-02-03 06:01:00,Living my best life—enjoying every moment and embracing wellness. #travel #health #food,"#travel, #health, #food",Lifestyle,600,108,80,73954,1651,Silvaside,46,Female,0.01
7746,1148,2023-04-29 06:34:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,493,377,54,70066,3664,Bellport,22,Male,0.77
7747,4098,2023-06-18 16:24:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,526,406,178,37721,1872,Blackberg,52,Female,-0.94
7748,4034,2023-04-08 11:54:00,Sports update: The championship match had fans on the edge of their seats. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,332,118,97,75259,2074,West Anna,64,Male,0.89
7749,3631,2023-04-12 05:10:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,361,393,109,35036,1234,East Michelle,24,Male,-0.89
7750,3295,2023-03-09 03:15:00,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,173,17,152,30539,3823,Lake Scotttown,39,Female,0.01
7751,2124,2023-10-14 10:23:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,601,331,124,94171,429,Scottmouth,31,Female,-0.31
7752,3749,2023-04-04 00:55:00,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,212,422,90,50560,2177,New Tylerfurt,69,Male,-0.92
7753,1095,2023-06-30 22:50:00,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,342,153,293,59569,1344,Jacksonfort,66,Male,0.86
7754,4455,2023-06-28 10:41:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,60,10,36,67229,665,Port Zacharyland,27,Female,0.01
7755,1281,2023-08-01 15:44:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,875,137,4,94291,485,West Zachary,49,Male,0.71
7756,3369,2023-04-29 03:30:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food #health,"#travel, #food, #health",Lifestyle,731,386,149,92242,3199,East Michael,73,Other,-0.34
7757,4467,2023-12-15 01:12:00,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,60,61,171,16041,1597,Lake Nicholasberg,30,Female,0.48
7758,4349,2023-11-14 07:40:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation,#innovation,Technology,818,70,261,78188,4940,Jonesview,56,Other,-0.49
7759,1528,2023-05-04 20:10:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food #health,"#travel, #food, #health",Lifestyle,677,60,26,24367,1184,Ellenville,33,Male,0.17
7760,3310,2023-02-21 06:10:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball,#basketball,Sports,523,131,54,70413,501,New Gary,41,Female,0.6
7761,2642,2023-01-29 14:05:00,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball,"#football, #basketball",Sports,215,60,248,55690,4405,Lake Evanfurt,27,Male,0.13
7762,1579,2023-01-02 12:38:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics,"#basketball, #olympics",Sports,588,487,272,39976,2755,Michaelberg,76,Female,-0.39
7763,2663,2023-10-17 09:20:00,Entertainment buzz: A star-studded event lit up the night. #celebrity,#celebrity,Entertainment,743,391,258,74074,761,Perryfurt,26,Male,-0.53
7764,4364,2023-03-01 15:07:00,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,623,357,265,94731,3739,North Michaelmouth,49,Female,-0.65
7765,3341,2023-05-01 00:05:00,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,577,268,190,30607,2028,Tommyberg,66,Male,0.68
7766,2631,2023-09-08 05:24:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,693,11,62,78756,4010,Lake Kimberly,71,Female,0.22
7767,3442,2023-08-11 18:26:00,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,422,34,103,26157,3847,Heatherton,71,Female,0.02
7768,3560,2023-09-10 18:36:00,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies,"#celebrity, #movies",Entertainment,715,485,287,98414,2749,Whiteport,67,Female,-0.5
7769,3968,2023-11-03 06:39:00,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,422,437,258,96702,216,Lake Mark,55,Male,-0.13
7770,1809,2023-03-03 11:41:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel #health,"#food, #travel, #health",Lifestyle,370,50,160,84026,4638,Larsenville,64,Female,0.24
7771,4251,2023-05-19 00:17:00,Celebrity update: The latest music release is topping the charts. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,205,42,170,62568,2169,North Kimberlyfurt,51,Female,0.01
7772,3967,2023-07-07 20:58:00,Entertainment buzz: A star-studded event lit up the night. #music #movies,"#music, #movies",Entertainment,285,227,108,63280,2596,Port Connieshire,31,Male,-0.28
7773,1692,2023-08-13 00:38:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,104,110,139,69165,1158,Wattsberg,68,Female,0.01
7774,1234,2023-06-13 17:48:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,753,321,92,14684,1890,North Brian,48,Other,0.29
7775,1951,2023-06-11 07:22:00,Celebrity update: The latest music release is topping the charts. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,746,14,102,57878,2988,East Margaretshire,64,Other,0.21
7776,2854,2023-01-18 10:01:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,687,176,225,22732,2904,Jeremyport,56,Male,-0.4
7777,2360,2023-11-27 12:21:00,Stay informed: New government policies are reshaping public discourse. #election #policy,"#election, #policy",Politics,722,161,159,18773,3264,Moralesport,58,Female,-0.92
7778,2031,2023-11-07 01:00:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,542,38,194,3443,940,Port Melanieborough,52,Female,-0.63
7779,2466,2023-12-11 13:27:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,746,25,144,19050,1384,Mossville,65,Male,-0.68
7780,2964,2023-10-04 07:28:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,241,111,241,80700,3490,Davidview,69,Female,0.14
7781,1538,2023-03-03 03:37:00,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,490,452,131,21647,1769,Lake Michael,31,Female,-0.66
7782,1819,2023-05-09 12:16:00,Living my best life—enjoying every moment and embracing wellness. #travel #food,"#travel, #food",Lifestyle,664,431,92,97405,2910,South Eric,56,Female,-0.04
7783,2681,2023-04-20 15:05:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food,"#travel, #food",Lifestyle,707,472,272,53127,1020,South William,32,Male,0.23
7784,4162,2023-10-05 00:34:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,497,50,191,64191,3562,West Amy,56,Female,0.76
7785,4925,2023-10-08 17:37:00,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation,"#AI, #innovation",Technology,434,481,21,47631,116,East Christopherville,55,Male,-0.51
7786,1271,2023-10-21 23:30:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,780,366,193,41327,3895,Rogersborough,19,Male,-0.63
7787,4905,2023-12-13 20:45:00,Stay informed: New government policies are reshaping public discourse. #election #policy,"#election, #policy",Politics,483,387,169,47783,887,East Virginia,54,Female,-0.65
7788,2028,2023-10-22 11:45:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,446,97,10,56271,976,Lisaland,74,Male,-0.28
7789,4665,2023-12-19 07:24:00,Political update: Today's debate on election integrity was intense. #election,#election,Politics,383,410,180,10490,3655,Josephfort,14,Female,0.3
7790,2922,2023-02-03 09:52:00,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,509,374,231,11979,390,Lake Zachary,58,Male,0.34
7791,2242,2023-06-23 05:37:00,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,169,169,28,15035,3799,Nancyview,50,Female,-0.58
7792,2141,2023-05-01 05:19:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,949,55,19,53729,151,Lake Sabrinaside,13,Female,0.01
7793,1592,2023-09-16 15:24:00,Political update: Today's debate on election integrity was intense. #election,#election,Politics,868,220,4,32674,3435,South Kathryn,59,Female,-0.1
7794,4023,2023-05-24 21:40:00,What a game! That last-minute goal was simply unforgettable. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,322,324,33,49766,1183,Lake Jacob,25,Female,-0.72
7795,2605,2023-05-25 20:04:00,Political update: Today's debate on election integrity was intense. #election #policy,"#election, #policy",Politics,847,145,139,83763,2439,Port Anna,72,Female,0.63
7796,1114,2023-09-07 15:24:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI,"#innovation, #AI",Technology,473,444,27,74757,877,West Edwardland,76,Female,-0.83
7797,3310,2023-03-21 10:19:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,231,259,97,28607,2776,South Drew,67,Male,0.5
7798,4377,2023-05-28 04:47:00,What a game! That last-minute goal was simply unforgettable. #olympics #basketball,"#olympics, #basketball",Sports,695,128,261,48655,2231,Fergusonport,43,Female,-0.91
7799,2677,2023-12-01 12:38:00,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,358,49,245,99852,434,Alexanderview,26,Male,0.61
7800,2445,2023-11-25 06:21:00,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,274,339,18,16682,647,West Karenshire,17,Male,0.25
7801,1206,2023-11-09 13:21:00,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,941,325,11,26731,58,Rodriguezton,66,Male,-0.36
7802,4694,2023-01-31 21:48:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,910,403,24,18264,4281,New Jennifer,65,Female,0.01
7803,3350,2023-03-27 02:53:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,31,19,12,86920,1363,Adamchester,49,Male,0.35
7804,1111,2023-11-16 16:31:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,176,173,75,30746,1028,Travishaven,69,Male,-0.63
7805,2440,2023-06-14 15:04:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,916,282,258,20906,3773,North Shannon,15,Male,0.78
7806,4626,2023-06-18 02:09:00,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,64,25,23,59157,2140,West Jamie,23,Male,-0.03
7807,2882,2023-02-04 11:01:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,709,159,7,87733,3226,Lake Crystal,54,Male,0.52
7808,4356,2023-08-17 03:25:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,26,9,227,54995,1897,Port Jade,67,Female,0.01
7809,4711,2023-05-24 00:05:00,Entertainment buzz: A star-studded event lit up the night. #music #celebrity,"#music, #celebrity",Entertainment,662,81,122,48074,3152,Perkinsstad,50,Male,-0.1
7810,1184,2023-11-26 12:08:00,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics,"#football, #olympics",Sports,814,255,89,11384,3803,Stevenfurt,36,Male,-0.06
7811,2764,2023-02-22 12:24:00,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,478,104,223,13957,3794,Shannonmouth,21,Male,-0.27
7812,1900,2023-10-16 12:33:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #travel,"#food, #travel",Lifestyle,267,139,223,85524,1838,North Becky,25,Female,0.01
7813,1220,2023-08-01 01:48:00,Political update: Today's debate on election integrity was intense. #debate #election,"#debate, #election",Politics,596,201,256,40540,1292,Marshallstad,30,Other,0.69
7814,4935,2023-08-20 16:30:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,65,343,2,46206,2057,Michaelfort,22,Male,0.71
7815,2467,2023-02-01 10:19:00,Entertainment buzz: A star-studded event lit up the night. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,132,23,270,19051,162,Jasonburgh,24,Female,-0.76
7816,4188,2023-10-01 00:24:00,Living my best life—enjoying every moment and embracing wellness. #travel #health,"#travel, #health",Lifestyle,904,372,147,21109,3816,Carlsonborough,59,Male,0.52
7817,2093,2023-05-05 11:36:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate #election,"#policy, #debate, #election",Politics,915,434,188,89110,3381,West Davidberg,22,Male,-0.6
7818,3945,2023-11-13 08:23:00,What a game! That last-minute goal was simply unforgettable. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,365,421,186,14935,3592,East Johnmouth,13,Male,-0.98
7819,4141,2023-05-17 04:16:00,Political update: Today's debate on election integrity was intense. #debate #election #policy,"#debate, #election, #policy",Politics,81,45,187,70988,1413,South Sara,69,Male,-0.45
7820,3669,2023-12-22 14:47:00,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,892,216,123,92217,2969,Aprilburgh,23,Male,-0.41
7821,3474,2023-01-20 18:08:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball,"#olympics, #basketball",Sports,830,391,36,42390,4045,Port Becky,65,Female,0.62
7822,3691,2023-09-21 05:58:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election,"#policy, #election",Politics,981,54,148,19041,2343,New Donald,16,Female,0.01
7823,3615,2023-07-25 08:20:00,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,327,77,105,98827,3425,Walkerville,73,Male,-0.83
7824,3012,2023-06-15 07:54:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,97,490,102,33017,4009,Rasmussenborough,22,Male,-0.35
7825,3490,2023-07-05 23:44:00,Sports update: The championship match had fans on the edge of their seats. #football #olympics,"#football, #olympics",Sports,584,158,231,28139,3482,Lake Johnburgh,17,Male,-0.5
7826,1600,2023-01-19 06:27:00,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,326,343,145,26189,1399,Nathanfort,73,Female,0.01
7827,2160,2023-04-29 00:52:00,What a game! That last-minute goal was simply unforgettable. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,541,271,16,60159,357,New Madisonton,42,Female,0.08
7828,1503,2023-10-22 09:22:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,124,147,158,95378,1396,Christineview,69,Other,0.36
7829,3178,2023-04-26 20:13:00,Entertainment buzz: A star-studded event lit up the night. #celebrity #music,"#celebrity, #music",Entertainment,209,37,281,57347,916,Port Charles,45,Female,0.01
7830,1217,2023-09-21 09:57:00,Celebrity update: The latest music release is topping the charts. #celebrity #music,"#celebrity, #music",Entertainment,986,110,277,39933,4856,South Caitlin,49,Female,-0.16
7831,3735,2023-12-02 05:18:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,783,14,124,77553,1562,West Ross,35,Female,0.31
7832,3218,2023-06-22 14:23:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,724,77,172,18354,2333,Harrismouth,19,Female,0.84
7833,2498,2023-12-25 22:35:00,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,132,75,162,84081,4074,Haydenbury,31,Male,0.08
7834,1611,2023-10-09 22:51:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate,#debate,Politics,502,417,202,92207,3828,North Troyburgh,27,Male,-0.38
7835,4039,2023-07-21 23:00:00,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,156,327,154,32711,917,Harperfurt,44,Female,-0.19
7836,2152,2023-05-05 02:38:00,Living my best life—enjoying every moment and embracing wellness. #travel #food,"#travel, #food",Lifestyle,558,274,260,46927,1432,Markside,71,Female,0.51
7837,1056,2023-07-03 06:23:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,868,493,185,57372,3664,North Ashleystad,18,Other,0.44
7838,2204,2023-11-23 05:53:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,874,196,56,59357,2122,Maryfurt,78,Female,0.5
7839,1245,2023-04-09 16:28:00,Political update: Today's debate on election integrity was intense. #policy,#policy,Politics,381,375,216,13930,2912,Nguyenshire,16,Male,0.49
7840,1143,2023-12-10 12:23:00,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,21,218,207,5796,1033,Port Christophertown,69,Other,0.84
7841,4122,2023-12-12 14:34:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,973,62,201,66378,1074,Port Aaron,73,Male,0.53
7842,1367,2023-04-01 19:22:00,Attended an inspiring tech conference—innovations are on the horizon. #AI,#AI,Technology,952,360,73,31362,2455,South Sarah,68,Female,0.01
7843,2482,2023-04-22 22:54:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity,"#music, #celebrity",Entertainment,594,460,84,37049,167,Gardnerchester,26,Female,0.15
